(0, -2), (10, 3), 
(5, -1), (28, 17), 
(0, -2), (9, 2), 
(6, 1), (28, 17), 
(0, -2), (14, 4), 
(11, 4), (35, 19), 
(0, -2), (17, 7), 
(24, 11), (35, 20), 
(3, -1), (26, 14), 
(36, 21), (35, 20), 
(30, 13), (33, 22), 
(39, 23), (35, 20), 
(43, 23), (35, 22), 
(38, 22), (37, 21), 
(43, 24), (34, 22), 
(37, 20), (42, 20), 
(41, 24), (33, 20), 
(40, 23), (47, 25), 
(39, 24), (31, 21), 
(38, 22), (39, 22), 
(42, 24), (29, 19), 
(34, 22), (31, 20), 
(43, 25), (27, 17), 
(36, 23), (30, 19), 
(43, 24), (25, 16), 
(37, 22), (29, 17), 
(41, 23), (25, 14), 
(39, 23), (26, 17), 
(35, 20), (30, 16), 
(36, 22), (27, 18), 
(30, 15), (41, 21), 
(34, 18), (26, 12), 
(26, 14), (48, 24), 
(32, 18), (26, 15), 
(25, 12), (53, 27), 
(30, 17), (26, 13), 
(24, 13), (55, 28), 
(31, 19), (27, 17), 
(23, 13), (53, 28), 
(29, 17), (30, 16), 
(26, 14), (45, 26), 
(35, 20), (27, 16), 
(32, 17), (40, 24), 
(34, 20), (25, 14), 
(42, 22), (42, 25), 
(33, 19), (27, 14), 
(41, 22), (41, 24), 
(32, 20), (29, 19), 
(38, 22), (43, 25), 
(34, 20), (31, 19), 
(33, 19), (42, 24), 
(40, 23), (37, 23), 
(23, 13), (48, 24), 
(42, 24), (40, 25), 
(19, 10), (50, 24), 
(41, 24), (40, 25), 
(20, 9), (50, 23), 
(39, 23), (44, 25), 
(15, 4), (42, 19), 
(37, 21), (55, 27), 
(7, 0), (26, 12), 
(36, 19), (56, 27), 
(3, -1), (20, 9), 
(32, 16), (52, 26), 
(1, -2), (18, 8), 
(25, 12), (48, 24), 
(2, -2), (15, 6), 
(20, 7), (40, 20), 
(2, -2), (14, 6), 
(10, 3), (26, 14), 
(2, -2), (22, 11), 
(6, 0), (23, 10), 
(2, -2), (29, 15), 
(8, 1), (24, 11), 
(2, -2), (31, 16), 
(18, 7), (28, 13), 
(2, -2), (24, 13), 
(30, 13), (47, 23), 
(1, -2), (17, 7), 
(35, 17), (52, 25), 
(2, -2), (20, 9), 
(46, 22), (51, 24), 
(6, 0), (23, 11), 
(60, 29), (55, 27), 
(14, 6), (25, 12), 
(54, 27), (55, 27), 
(36, 17), (31, 16), 
(46, 26), (47, 26), 
(63, 30), (59, 28), 
(28, 20), (36, 24), 
(47, 27), (46, 26), 
(44, 24), (29, 19), 
(39, 22), (32, 21), 
(31, 19), (41, 22), 
(49, 27), (32, 20), 
(35, 19), (28, 17), 
(39, 24), (47, 27), 
(38, 20), (28, 17), 
(39, 25), (32, 20), 
(25, 16), (29, 19), 
(54, 30), (27, 17), 
(32, 21), (31, 21), 
(34, 21), (29, 17), 
(34, 22), (34, 24), 
(37, 24), (29, 19), 
(41, 27), (38, 24), 
(35, 23), (35, 24), 
(40, 27), (38, 23), 
(44, 28), (40, 25), 
(41, 27), (33, 23), 
(48, 29), (45, 27), 
(50, 29), (37, 24), 
(47, 29), (37, 26), 
(53, 32), (38, 25), 
(57, 33), (44, 28), 
(59, 29), (44, 26), 
(60, 34), (40, 27), 
(64, 30), (43, 25), 
(64, 31), (46, 26), 
(62, 31), (50, 29), 
(70, 33), (47, 28), 
(64, 31), (52, 30), 
(67, 33), (48, 29), 
(67, 31), (56, 30), 
(62, 30), (56, 30), 
(73, 31), (57, 29), 
(64, 30), (61, 30), 
(71, 31), (46, 26), 
(67, 31), (62, 31), 
(71, 32), (47, 26), 
(74, 33), (58, 30), 
(71, 30), (61, 27), 
(76, 33), (44, 26), 
(72, 30), (71, 30), 
(73, 32), (41, 24), 
(77, 33), (74, 35), 
(58, 30), (51, 28), 
(74, 35), (69, 30), 
(61, 30), (58, 28), 
(71, 33), (66, 28), 
(64, 31), (64, 27), 
(68, 27), (65, 26), 
(72, 32), (61, 27), 
(53, 17), (70, 27), 
(76, 33), (62, 26), 
(53, 17), (66, 26), 
(74, 34), (65, 29), 
(61, 20), (52, 17), 
(74, 36), (70, 28), 
(71, 31), (67, 26), 
(68, 31), (63, 27), 
(73, 30), (63, 29), 
(73, 32), (50, 26), 
(69, 30), (49, 25), 
(76, 33), (58, 28), 
(72, 31), (46, 25), 
(77, 32), (54, 27), 
(71, 31), (45, 26), 
(73, 31), (45, 25), 
(60, 31), (39, 25), 
(64, 32), (35, 24), 
(47, 27), (41, 25), 
(47, 27), (34, 22), 
(50, 27), (34, 22), 
(43, 26), (42, 24), 
(46, 25), (33, 21), 
(51, 27), (41, 23), 
(42, 23), (27, 11), 
(42, 25), (32, 20), 
(45, 23), (17, 6), 
(39, 24), (30, 16), 
(47, 20), (6, 0), 
(41, 24), (22, 10), 
(59, 23), (2, 0), 
(44, 23), (23, 9), 
(66, 24), (5, 0), 
(50, 24), (24, 9), 
(69, 27), (17, 3), 
(61, 26), (36, 15), 
(61, 24), (40, 13), 
(63, 28), (54, 23), 
(61, 23), (57, 20), 
(66, 30), (58, 27), 
(72, 28), (60, 23), 
(71, 32), (59, 27), 
(70, 28), (60, 21), 
(74, 32), (63, 29), 
(61, 26), (55, 19), 
(75, 30), (65, 28), 
(50, 22), (44, 14), 
(76, 31), (65, 26), 
(46, 23), (32, 11), 
(71, 30), (66, 26), 
(50, 22), (24, 7), 
(63, 29), (68, 26), 
(55, 22), (19, 6), 
(56, 26), (66, 27), 
(55, 25), (38, 16), 
(63, 28), (59, 27), 
(51, 22), (46, 21), 
(69, 29), (60, 27), 
(54, 22), (51, 24), 
(71, 28), (66, 27), 
(54, 23), (52, 24), 
(68, 27), (69, 28), 
(56, 24), (52, 25), 
(68, 28), (70, 29), 
(61, 24), (56, 24), 
(71, 28), (72, 29), 
(60, 26), (60, 25), 
(71, 28), (69, 28), 
(62, 27), (65, 27), 
(70, 29), (67, 28), 
(62, 27), (59, 27), 
(62, 28), (59, 28), 
(59, 28), (52, 27), 
(58, 29), (54, 28), 
(56, 27), (50, 26), 
(58, 27), (51, 26), 
(52, 26), (48, 26), 
(62, 29), (46, 27), 
(52, 28), (43, 26), 
(61, 29), (45, 26), 
(53, 26), (40, 23), 
(57, 28), (41, 25), 
(51, 27), (38, 24), 
(50, 27), (38, 24), 
(49, 25), (36, 20), 
(49, 27), (39, 24), 
(52, 26), (38, 22), 
(50, 27), (40, 24), 
(50, 26), (37, 22), 
(46, 25), (36, 22), 
(50, 27), (38, 23), 
(45, 27), (35, 23), 
(49, 28), (37, 24), 
(47, 27), (34, 23), 
(46, 26), (35, 23), 
(47, 27), (30, 22), 
(46, 26), (36, 23), 
(46, 26), (31, 21), 
(43, 26), (35, 24), 
(45, 26), (32, 22), 
(40, 25), (32, 23), 
(50, 28), (32, 22), 
(41, 25), (32, 22), 
(53, 29), (34, 22), 
(42, 25), (34, 23), 
(53, 28), (38, 24), 
(39, 24), (36, 23), 
(45, 27), (36, 24), 
(41, 26), (38, 24), 
(39, 25), (33, 22), 
(41, 26), (35, 23), 
(38, 25), (37, 24), 
(41, 25), (30, 20), 
(46, 26), (44, 25), 
(39, 22), (40, 21), 
(45, 22), (42, 25), 
(41, 22), (40, 22), 
(45, 24), (41, 24), 
(41, 23), (36, 20), 
(52, 28), (37, 24), 
(40, 24), (28, 17), 
(50, 27), (29, 19), 
(38, 21), (28, 16), 
(42, 25), (26, 16), 
(35, 22), (29, 18), 
(28, 18), (30, 20), 
(32, 21), (32, 21), 
(34, 22), (40, 24), 
(33, 22), (37, 24), 
(49, 28), (52, 26), 
(40, 25), (45, 25), 
(49, 28), (53, 22), 
(43, 27), (55, 25), 
(59, 29), (28, 11), 
(44, 27), (49, 20), 
(61, 27), (15, 5), 
(46, 26), (35, 12), 
(57, 21), (7, 0), 
(42, 25), (44, 17), 
(58, 26), (13, 4), 
(42, 25), (49, 23), 
(47, 26), (44, 17), 
(32, 22), (36, 23), 
(41, 25), (56, 27), 
(35, 24), (31, 22), 
(38, 22), (42, 24), 
(33, 23), (31, 22), 
(38, 23), (40, 23), 
(35, 24), (28, 20), 
(33, 22), (36, 23), 
(36, 24), (28, 19), 
(35, 23), (29, 20), 
(35, 24), (30, 21), 
(36, 24), (28, 19), 
(35, 24), (30, 21), 
(34, 24), (30, 22), 
(33, 24), (31, 21), 
(38, 26), (32, 22), 
(33, 23), (33, 21), 
(38, 25), (32, 20), 
(35, 22), (34, 22), 
(40, 26), (31, 20), 
(41, 26), (35, 23), 
(39, 24), (30, 18), 
(40, 26), (35, 23), 
(43, 28), (30, 21), 
(40, 25), (36, 23), 
(42, 26), (30, 21), 
(44, 26), (30, 20), 
(40, 24), (35, 22), 
(45, 28), (31, 22), 
(42, 26), (36, 23), 
(43, 26), (34, 23), 
(43, 28), (34, 23), 
(42, 26), (39, 25), 
(51, 28), (35, 23), 
(41, 26), (39, 25), 
(52, 30), (36, 25), 
(44, 28), (41, 26), 
(53, 31), (38, 26), 
(44, 28), (36, 24), 
(52, 31), (38, 26), 
(43, 27), (32, 22), 
(50, 30), (38, 25), 
(47, 27), (34, 22), 
(45, 28), (41, 26), 
(46, 26), (36, 23), 
(42, 26), (44, 25), 
(41, 26), (41, 25), 
(39, 25), (38, 23), 
(39, 26), (38, 25), 
(35, 24), (32, 22), 
(37, 26), (36, 24), 
(33, 24), (30, 21), 
(35, 24), (34, 23), 
(33, 23), (29, 18), 
(34, 23), (32, 21), 
(33, 23), (27, 17), 
(35, 25), (34, 22), 
(34, 24), (28, 19), 
(35, 24), (33, 22), 
(34, 24), (28, 17), 
(35, 24), (33, 21), 
(35, 24), (27, 17), 
(35, 24), (31, 20), 
(33, 22), (28, 17), 
(35, 25), (31, 20), 
(33, 22), (30, 17), 
(36, 24), (31, 20), 
(33, 21), (31, 16), 
(36, 24), (30, 19), 
(33, 19), (32, 16), 
(36, 24), (28, 18), 
(34, 20), (33, 18), 
(36, 22), (29, 16), 
(34, 19), (34, 17), 
(36, 24), (28, 19), 
(34, 20), (34, 18), 
(35, 24), (27, 18), 
(35, 21), (34, 19), 
(35, 24), (27, 17), 
(35, 21), (34, 19), 
(35, 24), (26, 17), 
(37, 21), (35, 20), 
(34, 23), (25, 17), 
(36, 21), (34, 20), 
(34, 23), (26, 17), 
(37, 21), (35, 20), 
(34, 23), (25, 17), 
(37, 21), (35, 20), 
(36, 24), (26, 18), 
(39, 22), (36, 21), 
(34, 23), (26, 18), 
(38, 21), (35, 20), 
